Format,1.0B,
Memory Length,10000,Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,IntpDistance,0,
Trigger Address,-2251,Trigger Address,-2251,Trigger Address,-2251,
Trigger Level,-3.200E-01,Trigger Level,-3.200E-01,Trigger Level,-3.200E-01,
Source,CH2,Source,CH3,Source,CH4,
Vertical Units,V,Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,15,Vertical Units Extend Div,15,Vertical Units Extend Div,15,
Label, ,Label, ,Label, ,
Probe Type,0,Probe Type,0,Probe Type,0,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,Vertical Scale,5.000E-02,Vertical Scale,2.000E+00,
Vertical Position,2.840E+00,Vertical Position,2.000E-01,Vertical Position,-8.000E-02,
Horizontal Units,S,Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-04,Horizontal Scale,5.000E-04,Horizontal Scale,5.000E-04,
Horizontal Position,3.625E-03,Horizontal Position,3.625E-03,Horizontal Position,3.625E-03,
Horizontal Mode,Main,Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,5.000E-07,Sampling Period,5.000E-07,Sampling Period,5.000E-07,
Horizontal Old Scale,5.000E-04,Horizontal Old Scale,5.000E-04,Horizontal Old Scale,5.000E-04,
Horizontal Old Position,3.625E-03,Horizontal Old Position,3.625E-03,Horizontal Old Position,3.625E-03,
Firmware,V1.09,Firmware,V1.09,Firmware,V1.09,
Mode,Detail,Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,Waveform Data,,
5.500000e-03,2.720000,5.500000e-03,0.028000,5.500000e-03,2.480000,
5.500500e-03,2.720000,5.500500e-03,0.040000,5.500500e-03,2.480000,
5.501000e-03,2.720000,5.501000e-03,0.028000,5.501000e-03,2.480000,
5.501500e-03,2.720000,5.501500e-03,0.012000,5.501500e-03,2.480000,
5.502000e-03,2.720000,5.502000e-03,0.046000,5.502000e-03,2.480000,
5.502500e-03,2.720000,5.502500e-03,0.028000,5.502500e-03,2.480000,
5.503000e-03,2.720000,5.503000e-03,0.040000,5.503000e-03,2.480000,
5.503500e-03,2.760000,5.503500e-03,0.014000,5.503500e-03,2.480000,
5.504000e-03,2.720000,5.504000e-03,0.040000,5.504000e-03,2.480000,
5.504500e-03,2.720000,5.504500e-03,0.028000,5.504500e-03,2.480000,
5.505000e-03,2.720000,5.505000e-03,0.028000,5.505000e-03,2.480000,
5.505500e-03,2.720000,5.505500e-03,0.046000,5.505500e-03,2.480000,
5.506000e-03,2.720000,5.506000e-03,0.040000,5.506000e-03,2.480000,
5.506500e-03,2.760000,5.506500e-03,0.012000,5.506500e-03,2.480000,
5.507000e-03,2.720000,5.507000e-03,0.046000,5.507000e-03,2.480000,
5.507500e-03,2.720000,5.507500e-03,-0.006000,5.507500e-03,2.480000,
5.508000e-03,2.720000,5.508000e-03,0.048000,5.508000e-03,2.480000,
5.508500e-03,2.760000,5.508500e-03,0.036000,5.508500e-03,2.480000,
5.509000e-03,2.760000,5.509000e-03,0.018000,5.509000e-03,2.480000,
5.509500e-03,2.720000,5.509500e-03,0.034000,5.509500e-03,2.480000,
5.510000e-03,2.760000,5.510000e-03,0.030000,5.510000e-03,2.480000,
5.510500e-03,2.720000,5.510500e-03,0.010000,5.510500e-03,2.480000,
5.511000e-03,2.720000,5.511000e-03,0.048000,5.511000e-03,2.480000,
5.511500e-03,2.720000,5.511500e-03,0.026000,5.511500e-03,2.480000,
5.512000e-03,2.720000,5.512000e-03,0.034000,5.512000e-03,2.480000,
5.512500e-03,2.720000,5.512500e-03,0.022000,5.512500e-03,2.480000,
5.513000e-03,2.720000,5.513000e-03,0.036000,5.513000e-03,2.480000,
5.513500e-03,2.720000,5.513500e-03,0.044000,5.513500e-03,2.480000,
5.514000e-03,2.720000,5.514000e-03,0.052000,5.514000e-03,2.480000,
5.514500e-03,2.720000,5.514500e-03,0.052000,5.514500e-03,2.480000,
5.515000e-03,2.720000,5.515000e-03,0.052000,5.515000e-03,2.480000,
5.515500e-03,2.760000,5.515500e-03,0.012000,5.515500e-03,2.480000,
5.516000e-03,2.720000,5.516000e-03,0.038000,5.516000e-03,2.400000,
5.516500e-03,2.760000,5.516500e-03,-0.004000,5.516500e-03,2.480000,
5.517000e-03,2.720000,5.517000e-03,0.028000,5.517000e-03,2.480000,
5.517500e-03,2.720000,5.517500e-03,0.030000,5.517500e-03,2.400000,
5.518000e-03,2.720000,5.518000e-03,0.038000,5.518000e-03,2.480000,
5.518500e-03,2.720000,5.518500e-03,0.000000,5.518500e-03,2.480000,
5.519000e-03,2.720000,5.519000e-03,0.036000,5.519000e-03,2.400000,
5.519500e-03,2.720000,5.519500e-03,0.036000,5.519500e-03,2.400000,
5.520000e-03,2.720000,5.520000e-03,0.028000,5.520000e-03,2.480000,
5.520500e-03,2.760000,5.520500e-03,0.002000,5.520500e-03,2.400000,
5.521000e-03,2.760000,5.521000e-03,0.048000,5.521000e-03,2.480000,
5.521500e-03,2.760000,5.521500e-03,0.018000,5.521500e-03,2.480000,
5.522000e-03,2.760000,5.522000e-03,0.014000,5.522000e-03,2.480000,
5.522500e-03,2.720000,5.522500e-03,0.020000,5.522500e-03,2.400000,
5.523000e-03,2.720000,5.523000e-03,0.046000,5.523000e-03,2.400000,
5.523500e-03,2.720000,5.523500e-03,0.044000,5.523500e-03,2.400000,
5.524000e-03,2.720000,5.524000e-03,0.046000,5.524000e-03,2.400000,
5.524500e-03,2.720000,5.524500e-03,0.018000,5.524500e-03,2.400000,
5.525000e-03,2.720000,5.525000e-03,0.038000,5.525000e-03,2.400000,
5.525500e-03,2.720000,5.525500e-03,0.020000,5.525500e-03,2.400000,
5.526000e-03,2.720000,5.526000e-03,0.028000,5.526000e-03,2.400000,
5.526500e-03,2.720000,5.526500e-03,0.034000,5.526500e-03,2.400000,
5.527000e-03,2.720000,5.527000e-03,0.030000,5.527000e-03,2.400000,
5.527500e-03,2.720000,5.527500e-03,0.022000,5.527500e-03,2.400000,
5.528000e-03,2.720000,5.528000e-03,0.006000,5.528000e-03,2.400000,
5.528500e-03,2.760000,5.528500e-03,0.028000,5.528500e-03,2.400000,
5.529000e-03,2.760000,5.529000e-03,0.038000,5.529000e-03,2.400000,
5.529500e-03,2.720000,5.529500e-03,0.014000,5.529500e-03,2.400000,
5.530000e-03,2.720000,5.530000e-03,0.020000,5.530000e-03,2.400000,
5.530500e-03,2.760000,5.530500e-03,0.048000,5.530500e-03,2.400000,
5.531000e-03,2.720000,5.531000e-03,0.030000,5.531000e-03,2.400000,
5.531500e-03,2.720000,5.531500e-03,0.028000,5.531500e-03,2.400000,
5.532000e-03,2.720000,5.532000e-03,0.014000,5.532000e-03,2.400000,
5.532500e-03,2.720000,5.532500e-03,0.022000,5.532500e-03,2.400000,
5.533000e-03,2.720000,5.533000e-03,0.014000,5.533000e-03,2.400000,
5.533500e-03,2.720000,5.533500e-03,0.010000,5.533500e-03,2.400000,
5.534000e-03,2.760000,5.534000e-03,0.020000,5.534000e-03,2.400000,
5.534500e-03,2.760000,5.534500e-03,0.030000,5.534500e-03,2.400000,
5.535000e-03,2.760000,5.535000e-03,0.036000,5.535000e-03,2.400000,
5.535500e-03,2.760000,5.535500e-03,0.034000,5.535500e-03,2.400000,
5.536000e-03,2.720000,5.536000e-03,0.018000,5.536000e-03,2.400000,
5.536500e-03,2.720000,5.536500e-03,0.028000,5.536500e-03,2.400000,
5.537000e-03,2.760000,5.537000e-03,0.044000,5.537000e-03,2.400000,
5.537500e-03,2.720000,5.537500e-03,0.034000,5.537500e-03,2.400000,
5.538000e-03,2.760000,5.538000e-03,0.018000,5.538000e-03,2.400000,
5.538500e-03,2.760000,5.538500e-03,0.010000,5.538500e-03,2.400000,
5.539000e-03,2.720000,5.539000e-03,0.038000,5.539000e-03,2.400000,
5.539500e-03,2.760000,5.539500e-03,0.014000,5.539500e-03,2.400000,
5.540000e-03,2.760000,5.540000e-03,0.006000,5.540000e-03,2.400000,
5.540500e-03,2.760000,5.540500e-03,0.004000,5.540500e-03,2.400000,
5.541000e-03,2.760000,5.541000e-03,0.012000,5.541000e-03,2.400000,
5.541500e-03,2.760000,5.541500e-03,0.030000,5.541500e-03,2.400000,
5.542000e-03,2.760000,5.542000e-03,0.034000,5.542000e-03,2.400000,
5.542500e-03,2.720000,5.542500e-03,0.034000,5.542500e-03,2.400000,
5.543000e-03,2.760000,5.543000e-03,0.014000,5.543000e-03,2.400000,
5.543500e-03,2.760000,5.543500e-03,0.028000,5.543500e-03,2.400000,
5.544000e-03,2.760000,5.544000e-03,-0.004000,5.544000e-03,2.400000,
5.544500e-03,2.760000,5.544500e-03,-0.004000,5.544500e-03,2.400000,
5.545000e-03,2.760000,5.545000e-03,0.012000,5.545000e-03,2.400000,
5.545500e-03,2.760000,5.545500e-03,0.014000,5.545500e-03,2.400000,
5.546000e-03,2.720000,5.546000e-03,0.036000,5.546000e-03,2.400000,
5.546500e-03,2.720000,5.546500e-03,0.004000,5.546500e-03,2.400000,
5.547000e-03,2.720000,5.547000e-03,0.030000,5.547000e-03,2.400000,
5.547500e-03,2.720000,5.547500e-03,0.018000,5.547500e-03,2.400000,
5.548000e-03,2.720000,5.548000e-03,0.030000,5.548000e-03,2.400000,
5.548500e-03,2.720000,5.548500e-03,0.014000,5.548500e-03,2.400000,
5.549000e-03,2.720000,5.549000e-03,0.002000,5.549000e-03,2.400000,
5.549500e-03,2.720000,5.549500e-03,0.012000,5.549500e-03,2.400000,
5.550000e-03,2.720000,5.550000e-03,0.020000,5.550000e-03,2.400000,
5.550500e-03,2.720000,5.550500e-03,0.020000,5.550500e-03,2.400000,
5.551000e-03,2.720000,5.551000e-03,0.022000,5.551000e-03,2.400000,
5.551500e-03,2.720000,5.551500e-03,0.010000,5.551500e-03,2.400000,
5.552000e-03,2.720000,5.552000e-03,0.010000,5.552000e-03,2.400000,
5.552500e-03,2.720000,5.552500e-03,0.014000,5.552500e-03,2.400000,
5.553000e-03,2.720000,5.553000e-03,0.004000,5.553000e-03,2.400000,
5.553500e-03,2.720000,5.553500e-03,0.020000,5.553500e-03,2.400000,
5.554000e-03,2.720000,5.554000e-03,0.004000,5.554000e-03,2.400000,
5.554500e-03,2.720000,5.554500e-03,0.022000,5.554500e-03,2.400000,
5.555000e-03,2.720000,5.555000e-03,0.000000,5.555000e-03,2.400000,
5.555500e-03,2.760000,5.555500e-03,0.018000,5.555500e-03,2.400000,
5.556000e-03,2.760000,5.556000e-03,0.022000,5.556000e-03,2.400000,
5.556500e-03,2.720000,5.556500e-03,0.026000,5.556500e-03,2.400000,
5.557000e-03,2.720000,5.557000e-03,0.026000,5.557000e-03,2.400000,
5.557500e-03,2.720000,5.557500e-03,0.006000,5.557500e-03,2.400000,
5.558000e-03,2.720000,5.558000e-03,-0.020000,5.558000e-03,2.400000,
5.558500e-03,2.720000,5.558500e-03,0.018000,5.558500e-03,2.400000,
5.559000e-03,2.720000,5.559000e-03,0.006000,5.559000e-03,2.400000,
5.559500e-03,2.720000,5.559500e-03,0.004000,5.559500e-03,2.400000,
5.560000e-03,2.720000,5.560000e-03,0.006000,5.560000e-03,2.400000,
5.560500e-03,2.720000,5.560500e-03,0.026000,5.560500e-03,2.400000,
5.561000e-03,2.720000,5.561000e-03,0.022000,5.561000e-03,2.400000,
5.561500e-03,2.720000,5.561500e-03,0.020000,5.561500e-03,2.400000,
5.562000e-03,2.720000,5.562000e-03,0.020000,5.562000e-03,2.400000,
5.562500e-03,2.720000,5.562500e-03,0.000000,5.562500e-03,2.400000,
5.563000e-03,2.760000,5.563000e-03,0.018000,5.563000e-03,2.400000,
5.563500e-03,2.720000,5.563500e-03,0.026000,5.563500e-03,2.400000,
5.564000e-03,2.720000,5.564000e-03,0.010000,5.564000e-03,2.400000,
5.564500e-03,2.720000,5.564500e-03,-0.006000,5.564500e-03,2.400000,
5.565000e-03,2.720000,5.565000e-03,0.002000,5.565000e-03,2.400000,
5.565500e-03,2.720000,5.565500e-03,0.014000,5.565500e-03,2.400000,
5.566000e-03,2.720000,5.566000e-03,0.014000,5.566000e-03,2.400000,
5.566500e-03,2.720000,5.566500e-03,0.014000,5.566500e-03,2.400000,
5.567000e-03,2.720000,5.567000e-03,0.002000,5.567000e-03,2.400000,
5.567500e-03,2.720000,5.567500e-03,0.026000,5.567500e-03,2.400000,
5.568000e-03,2.720000,5.568000e-03,0.002000,5.568000e-03,2.400000,
5.568500e-03,2.720000,5.568500e-03,0.004000,5.568500e-03,2.400000,
5.569000e-03,2.720000,5.569000e-03,-0.004000,5.569000e-03,2.400000,
5.569500e-03,2.720000,5.569500e-03,0.014000,5.569500e-03,2.400000,
5.570000e-03,2.720000,5.570000e-03,-0.004000,5.570000e-03,2.400000,
5.570500e-03,2.720000,5.570500e-03,0.004000,5.570500e-03,2.400000,
5.571000e-03,2.720000,5.571000e-03,0.018000,5.571000e-03,2.400000,
5.571500e-03,2.720000,5.571500e-03,-0.012000,5.571500e-03,2.400000,
5.572000e-03,2.760000,5.572000e-03,-0.012000,5.572000e-03,2.400000,
5.572500e-03,2.720000,5.572500e-03,0.006000,5.572500e-03,2.400000,
5.573000e-03,2.720000,5.573000e-03,-0.016000,5.573000e-03,2.400000,
5.573500e-03,2.720000,5.573500e-03,0.010000,5.573500e-03,2.400000,
5.574000e-03,2.720000,5.574000e-03,-0.006000,5.574000e-03,2.400000,
5.574500e-03,2.720000,5.574500e-03,-0.004000,5.574500e-03,2.400000,
5.575000e-03,2.760000,5.575000e-03,0.014000,5.575000e-03,2.400000,
5.575500e-03,2.720000,5.575500e-03,0.000000,5.575500e-03,2.400000,
5.576000e-03,2.720000,5.576000e-03,0.002000,5.576000e-03,2.400000,
5.576500e-03,2.720000,5.576500e-03,0.018000,5.576500e-03,2.400000,
5.577000e-03,2.720000,5.577000e-03,0.010000,5.577000e-03,2.400000,
5.577500e-03,2.760000,5.577500e-03,-0.004000,5.577500e-03,2.400000,
5.578000e-03,2.720000,5.578000e-03,-0.012000,5.578000e-03,2.400000,
5.578500e-03,2.760000,5.578500e-03,-0.020000,5.578500e-03,2.400000,
5.579000e-03,2.720000,5.579000e-03,0.000000,5.579000e-03,2.400000,
5.579500e-03,2.720000,5.579500e-03,-0.012000,5.579500e-03,2.400000,
5.580000e-03,2.720000,5.580000e-03,-0.014000,5.580000e-03,2.400000,
5.580500e-03,2.720000,5.580500e-03,-0.004000,5.580500e-03,2.400000,
5.581000e-03,2.720000,5.581000e-03,0.000000,5.581000e-03,2.400000,
5.581500e-03,2.720000,5.581500e-03,-0.032000,5.581500e-03,2.400000,
5.582000e-03,2.720000,5.582000e-03,-0.030000,5.582000e-03,2.400000,
5.582500e-03,2.720000,5.582500e-03,0.002000,5.582500e-03,2.400000,
5.583000e-03,2.720000,5.583000e-03,-0.016000,5.583000e-03,2.400000,
5.583500e-03,2.720000,5.583500e-03,-0.006000,5.583500e-03,2.400000,
5.584000e-03,2.720000,5.584000e-03,-0.006000,5.584000e-03,2.400000,
5.584500e-03,2.720000,5.584500e-03,-0.004000,5.584500e-03,2.400000,
5.585000e-03,2.720000,5.585000e-03,-0.012000,5.585000e-03,2.400000,
5.585500e-03,2.720000,5.585500e-03,-0.022000,5.585500e-03,2.400000,
5.586000e-03,2.720000,5.586000e-03,-0.014000,5.586000e-03,2.400000,
5.586500e-03,2.720000,5.586500e-03,-0.012000,5.586500e-03,2.400000,
5.587000e-03,2.760000,5.587000e-03,-0.004000,5.587000e-03,2.400000,
5.587500e-03,2.760000,5.587500e-03,-0.016000,5.587500e-03,2.400000,
5.588000e-03,2.760000,5.588000e-03,-0.016000,5.588000e-03,2.400000,
5.588500e-03,2.720000,5.588500e-03,0.006000,5.588500e-03,2.400000,
5.589000e-03,2.760000,5.589000e-03,0.004000,5.589000e-03,2.400000,
5.589500e-03,2.720000,5.589500e-03,0.002000,5.589500e-03,2.400000,
5.590000e-03,2.720000,5.590000e-03,-0.016000,5.590000e-03,2.400000,
5.590500e-03,2.720000,5.590500e-03,0.006000,5.590500e-03,2.400000,
5.591000e-03,2.720000,5.591000e-03,0.004000,5.591000e-03,2.400000,
5.591500e-03,2.720000,5.591500e-03,0.020000,5.591500e-03,2.400000,
5.592000e-03,2.760000,5.592000e-03,0.014000,5.592000e-03,2.400000,
5.592500e-03,2.720000,5.592500e-03,0.004000,5.592500e-03,2.400000,
5.593000e-03,2.760000,5.593000e-03,0.012000,5.593000e-03,2.400000,
5.593500e-03,2.760000,5.593500e-03,-0.004000,5.593500e-03,2.400000,
5.594000e-03,2.760000,5.594000e-03,-0.008000,5.594000e-03,2.400000,
5.594500e-03,2.760000,5.594500e-03,0.000000,5.594500e-03,2.400000,
5.595000e-03,2.720000,5.595000e-03,-0.012000,5.595000e-03,2.400000,
5.595500e-03,2.720000,5.595500e-03,0.000000,5.595500e-03,2.400000,
5.596000e-03,2.720000,5.596000e-03,-0.012000,5.596000e-03,2.400000,
5.596500e-03,2.720000,5.596500e-03,0.004000,5.596500e-03,2.400000,
5.597000e-03,2.720000,5.597000e-03,-0.014000,5.597000e-03,2.400000,
5.597500e-03,2.720000,5.597500e-03,-0.006000,5.597500e-03,2.320000,
5.598000e-03,2.760000,5.598000e-03,0.010000,5.598000e-03,2.400000,
5.598500e-03,2.720000,5.598500e-03,-0.012000,5.598500e-03,2.320000,
5.599000e-03,2.720000,5.599000e-03,0.010000,5.599000e-03,2.320000,
5.599500e-03,2.720000,5.599500e-03,0.000000,5.599500e-03,2.320000,
5.600000e-03,2.720000,5.600000e-03,-0.012000,5.600000e-03,2.320000,
5.600500e-03,2.720000,5.600500e-03,0.004000,5.600500e-03,2.320000,
5.601000e-03,2.720000,5.601000e-03,-0.016000,5.601000e-03,2.320000,
5.601500e-03,2.720000,5.601500e-03,0.020000,5.601500e-03,2.320000,
5.602000e-03,2.720000,5.602000e-03,-0.004000,5.602000e-03,2.320000,
5.602500e-03,2.720000,5.602500e-03,-0.020000,5.602500e-03,2.320000,
5.603000e-03,2.720000,5.603000e-03,-0.008000,5.603000e-03,2.320000,
5.603500e-03,2.720000,5.603500e-03,0.002000,5.603500e-03,2.320000,
5.604000e-03,2.720000,5.604000e-03,0.004000,5.604000e-03,2.320000,
5.604500e-03,2.720000,5.604500e-03,-0.008000,5.604500e-03,2.320000,
5.605000e-03,2.720000,5.605000e-03,0.014000,5.605000e-03,2.320000,
5.605500e-03,2.720000,5.605500e-03,-0.006000,5.605500e-03,2.320000,
5.606000e-03,2.720000,5.606000e-03,-0.006000,5.606000e-03,2.320000,
5.606500e-03,2.720000,5.606500e-03,0.012000,5.606500e-03,2.320000,
5.607000e-03,2.720000,5.607000e-03,-0.016000,5.607000e-03,2.320000,
5.607500e-03,2.720000,5.607500e-03,-0.014000,5.607500e-03,2.320000,
5.608000e-03,2.720000,5.608000e-03,0.004000,5.608000e-03,2.320000,
5.608500e-03,2.760000,5.608500e-03,0.002000,5.608500e-03,2.320000,
5.609000e-03,2.720000,5.609000e-03,-0.014000,5.609000e-03,2.320000,
5.609500e-03,2.720000,5.609500e-03,0.000000,5.609500e-03,2.320000,
5.610000e-03,2.720000,5.610000e-03,-0.012000,5.610000e-03,2.320000,
5.610500e-03,2.760000,5.610500e-03,-0.012000,5.610500e-03,2.320000,
5.611000e-03,2.720000,5.611000e-03,-0.012000,5.611000e-03,2.320000,
5.611500e-03,2.720000,5.611500e-03,-0.008000,5.611500e-03,2.320000,
5.612000e-03,2.720000,5.612000e-03,0.010000,5.612000e-03,2.320000,
5.612500e-03,2.720000,5.612500e-03,-0.006000,5.612500e-03,2.320000,
5.613000e-03,2.720000,5.613000e-03,-0.006000,5.613000e-03,2.320000,
5.613500e-03,2.720000,5.613500e-03,0.000000,5.613500e-03,2.320000,
5.614000e-03,2.720000,5.614000e-03,-0.022000,5.614000e-03,2.320000,
5.614500e-03,2.720000,5.614500e-03,-0.006000,5.614500e-03,2.320000,
5.615000e-03,2.720000,5.615000e-03,-0.020000,5.615000e-03,2.320000,
5.615500e-03,2.720000,5.615500e-03,-0.028000,5.615500e-03,2.320000,
5.616000e-03,2.760000,5.616000e-03,-0.014000,5.616000e-03,2.320000,
5.616500e-03,2.720000,5.616500e-03,-0.004000,5.616500e-03,2.320000,
5.617000e-03,2.720000,5.617000e-03,-0.008000,5.617000e-03,2.320000,
5.617500e-03,2.720000,5.617500e-03,-0.006000,5.617500e-03,2.320000,
5.618000e-03,2.720000,5.618000e-03,-0.012000,5.618000e-03,2.320000,
5.618500e-03,2.760000,5.618500e-03,0.000000,5.618500e-03,2.320000,
5.619000e-03,2.760000,5.619000e-03,-0.012000,5.619000e-03,2.320000,
5.619500e-03,2.720000,5.619500e-03,-0.014000,5.619500e-03,2.320000,
5.620000e-03,2.720000,5.620000e-03,-0.022000,5.620000e-03,2.320000,
5.620500e-03,2.720000,5.620500e-03,-0.006000,5.620500e-03,2.320000,
5.621000e-03,2.720000,5.621000e-03,-0.006000,5.621000e-03,2.320000,
5.621500e-03,2.760000,5.621500e-03,-0.020000,5.621500e-03,2.320000,
5.622000e-03,2.760000,5.622000e-03,-0.004000,5.622000e-03,2.320000,
5.622500e-03,2.720000,5.622500e-03,-0.020000,5.622500e-03,2.320000,
5.623000e-03,2.720000,5.623000e-03,0.002000,5.623000e-03,2.320000,
5.623500e-03,2.720000,5.623500e-03,-0.022000,5.623500e-03,2.320000,
5.624000e-03,2.760000,5.624000e-03,-0.020000,5.624000e-03,2.320000,
5.624500e-03,2.720000,5.624500e-03,-0.038000,5.624500e-03,2.320000,
5.625000e-03,2.720000,5.625000e-03,-0.008000,5.625000e-03,2.320000,
5.625500e-03,2.720000,5.625500e-03,-0.006000,5.625500e-03,2.320000,
5.626000e-03,2.720000,5.626000e-03,-0.022000,5.626000e-03,2.320000,
5.626500e-03,2.720000,5.626500e-03,-0.016000,5.626500e-03,2.320000,
5.627000e-03,2.720000,5.627000e-03,0.006000,5.627000e-03,2.320000,
5.627500e-03,2.760000,5.627500e-03,-0.016000,5.627500e-03,2.320000,
5.628000e-03,2.720000,5.628000e-03,-0.014000,5.628000e-03,2.320000,
5.628500e-03,2.720000,5.628500e-03,-0.014000,5.628500e-03,2.320000,
5.629000e-03,2.720000,5.629000e-03,-0.030000,5.629000e-03,2.320000,
5.629500e-03,2.720000,5.629500e-03,-0.022000,5.629500e-03,2.320000,
5.630000e-03,2.720000,5.630000e-03,-0.014000,5.630000e-03,2.320000,
5.630500e-03,2.760000,5.630500e-03,0.000000,5.630500e-03,2.320000,
5.631000e-03,2.760000,5.631000e-03,-0.022000,5.631000e-03,2.320000,
5.631500e-03,2.720000,5.631500e-03,0.000000,5.631500e-03,2.240000,
5.632000e-03,2.720000,5.632000e-03,-0.012000,5.632000e-03,2.240000,
5.632500e-03,2.720000,5.632500e-03,-0.012000,5.632500e-03,2.240000,
5.633000e-03,2.720000,5.633000e-03,-0.012000,5.633000e-03,2.320000,
5.633500e-03,2.720000,5.633500e-03,-0.020000,5.633500e-03,2.320000,
5.634000e-03,2.720000,5.634000e-03,-0.032000,5.634000e-03,2.320000,
5.634500e-03,2.720000,5.634500e-03,-0.012000,5.634500e-03,2.240000,
5.635000e-03,2.720000,5.635000e-03,-0.006000,5.635000e-03,2.240000,
5.635500e-03,2.720000,5.635500e-03,-0.012000,5.635500e-03,2.240000,
5.636000e-03,2.720000,5.636000e-03,-0.016000,5.636000e-03,2.240000,
5.636500e-03,2.720000,5.636500e-03,-0.012000,5.636500e-03,2.320000,
5.637000e-03,2.720000,5.637000e-03,-0.012000,5.637000e-03,2.240000,
5.637500e-03,2.720000,5.637500e-03,-0.022000,5.637500e-03,2.320000,
5.638000e-03,2.720000,5.638000e-03,-0.004000,5.638000e-03,2.320000,
5.638500e-03,2.720000,5.638500e-03,-0.014000,5.638500e-03,2.240000,
5.639000e-03,2.720000,5.639000e-03,-0.022000,5.639000e-03,2.320000,
5.639500e-03,2.720000,5.639500e-03,-0.038000,5.639500e-03,2.240000,
5.640000e-03,2.720000,5.640000e-03,-0.020000,5.640000e-03,2.320000,
5.640500e-03,2.760000,5.640500e-03,-0.022000,5.640500e-03,2.320000,
5.641000e-03,2.720000,5.641000e-03,-0.030000,5.641000e-03,2.320000,
5.641500e-03,2.760000,5.641500e-03,-0.014000,5.641500e-03,2.240000,
5.642000e-03,2.760000,5.642000e-03,-0.030000,5.642000e-03,2.240000,
5.642500e-03,2.720000,5.642500e-03,-0.004000,5.642500e-03,2.240000,
5.643000e-03,2.720000,5.643000e-03,-0.008000,5.643000e-03,2.240000,
5.643500e-03,2.720000,5.643500e-03,-0.030000,5.643500e-03,2.240000,
5.644000e-03,2.720000,5.644000e-03,-0.008000,5.644000e-03,2.240000,
5.644500e-03,2.720000,5.644500e-03,0.006000,5.644500e-03,2.240000,
5.645000e-03,2.720000,5.645000e-03,-0.004000,5.645000e-03,2.240000,
5.645500e-03,2.720000,5.645500e-03,-0.020000,5.645500e-03,2.240000,
5.646000e-03,2.760000,5.646000e-03,-0.028000,5.646000e-03,2.240000,
5.646500e-03,2.760000,5.646500e-03,-0.014000,5.646500e-03,2.240000,
5.647000e-03,2.760000,5.647000e-03,-0.032000,5.647000e-03,2.240000,
5.647500e-03,2.720000,5.647500e-03,-0.036000,5.647500e-03,2.240000,
5.648000e-03,2.720000,5.648000e-03,-0.028000,5.648000e-03,2.240000,
5.648500e-03,2.720000,5.648500e-03,-0.020000,5.648500e-03,2.240000,
5.649000e-03,2.760000,5.649000e-03,-0.032000,5.649000e-03,2.240000,
5.649500e-03,2.760000,5.649500e-03,-0.028000,5.649500e-03,2.240000,
5.650000e-03,2.760000,5.650000e-03,-0.014000,5.650000e-03,2.240000,
5.650500e-03,2.760000,5.650500e-03,-0.028000,5.650500e-03,2.240000,
5.651000e-03,2.760000,5.651000e-03,-0.030000,5.651000e-03,2.240000,
5.651500e-03,2.760000,5.651500e-03,0.002000,5.651500e-03,2.240000,
5.652000e-03,2.760000,5.652000e-03,-0.032000,5.652000e-03,2.240000,
5.652500e-03,2.760000,5.652500e-03,0.002000,5.652500e-03,2.240000,
5.653000e-03,2.760000,5.653000e-03,-0.032000,5.653000e-03,2.240000,
5.653500e-03,2.760000,5.653500e-03,0.000000,5.653500e-03,2.240000,
5.654000e-03,2.760000,5.654000e-03,-0.016000,5.654000e-03,2.240000,
5.654500e-03,2.760000,5.654500e-03,-0.020000,5.654500e-03,2.240000,
5.655000e-03,2.760000,5.655000e-03,-0.020000,5.655000e-03,2.240000,
5.655500e-03,2.760000,5.655500e-03,-0.024000,5.655500e-03,2.240000,
5.656000e-03,2.760000,5.656000e-03,-0.020000,5.656000e-03,2.240000,
5.656500e-03,2.760000,5.656500e-03,-0.036000,5.656500e-03,2.240000,
5.657000e-03,2.760000,5.657000e-03,-0.020000,5.657000e-03,2.240000,
5.657500e-03,2.760000,5.657500e-03,0.000000,5.657500e-03,2.240000,
5.658000e-03,2.720000,5.658000e-03,-0.030000,5.658000e-03,2.240000,
5.658500e-03,2.720000,5.658500e-03,-0.016000,5.658500e-03,2.240000,
5.659000e-03,2.760000,5.659000e-03,-0.016000,5.659000e-03,2.240000,
5.659500e-03,2.760000,5.659500e-03,0.002000,5.659500e-03,2.240000,
5.660000e-03,2.760000,5.660000e-03,-0.022000,5.660000e-03,2.240000,
5.660500e-03,2.720000,5.660500e-03,-0.020000,5.660500e-03,2.240000,
5.661000e-03,2.760000,5.661000e-03,-0.016000,5.661000e-03,2.240000,
5.661500e-03,2.760000,5.661500e-03,-0.040000,5.661500e-03,2.240000,
